GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP21,NHSP_POP21,HSP_POP21,WHT_NHSP21,BLK_NHSP21,AIA_NHSP21,ASN_NHSP21,HPI_NHSP21,OTH_NHSP21,2OM_NHSP21,BLK_ALL21,AIA_ALL21,ASN_ALL21,HPI_ALL21,OTH_ALL21
26017280300,26, Michigan,017, Bay County,1306,1161,145,1068,75,0,11,0,0,7,132,7,11,0,11
26017280400,26, Michigan,017, Bay County,2646,2279,367,2126,50,23,56,0,0,24,58,55,56,0,169
26017280500,26, Michigan,017, Bay County,3145,2892,253,2802,63,8,0,0,0,19,63,27,0,0,0
26017280600,26, Michigan,017, Bay County,2629,2190,439,2088,80,0,0,0,0,22,204,0,0,0,206
26017280700,26, Michigan,017, Bay County,3001,2672,329,2387,159,0,0,0,0,126,329,124,21,0,179
26017280800,26, Michigan,017, Bay County,3803,3581,222,3284,35,19,21,0,0,222,239,19,39,0,41
26017280900,26, Michigan,017, Bay County,2767,2240,527,1992,0,9,19,0,0,220,65,9,174,0,304
26017281000,26, Michigan,017, Bay County,3778,3333,445,3028,45,0,48,53,0,159,177,60,96,53,62
26017281300,26, Michigan,017, Bay County,3003,2845,158,2732,57,0,0,0,0,56,76,24,0,8,37
26017285100,26, Michigan,017, Bay County,3377,3061,316,2957,32,8,0,0,0,64,67,66,0,0,109
26017285201,26, Michigan,017, Bay County,5587,5101,486,4778,141,0,128,0,0,54,141,180,236,0,32
26017285202,26, Michigan,017, Bay County,4094,3814,280,3560,12,0,0,0,0,242,72,192,12,0,71
26017285300,26, Michigan,017, Bay County,4616,4555,61,4436,34,13,15,0,6,51,61,63,15,0,27
26017285400,26, Michigan,017, Bay County,3664,3553,111,3328,60,7,106,0,0,52,60,28,106,0,49
26017285500,26, Michigan,017, Bay County,6874,6320,554,6240,0,0,34,0,0,46,0,0,127,0,65
26017285600,26, Michigan,017, Bay County,7178,6969,209,6817,0,7,63,0,0,82,34,69,69,0,147
26017285700,26, Michigan,017, Bay County,3793,3686,107,3566,1,57,1,0,0,61,62,75,1,0,18
26017285800,26, Michigan,017, Bay County,5954,5928,26,5384,124,0,0,0,0,420,503,43,0,0,13
26017285900,26, Michigan,017, Bay County,5300,5176,124,4668,73,0,0,0,0,435,338,115,0,0,89
26017286000,26, Michigan,017, Bay County,2812,2789,23,2546,90,20,20,0,0,113,115,101,20,0,7
26017286101,26, Michigan,017, Bay County,3956,3883,73,3845,0,0,13,0,0,25,6,3,29,0,0
26017286102,26, Michigan,017, Bay County,3233,3171,62,3120,0,0,0,0,11,40,0,16,0,0,35
26017286200,26, Michigan,017, Bay County,5015,4952,63,4871,0,16,0,0,0,65,0,81,0,0,33
26017286300,26, Michigan,017, Bay County,3427,3369,58,3242,14,15,0,0,0,98,43,47,0,0,44
26017286400,26, Michigan,017, Bay County,2346,2332,14,2275,2,9,0,0,3,43,18,29,0,0,21
26017286500,26, Michigan,017, Bay County,1909,1665,244,1355,179,12,13,0,7,99,252,192,30,0,201
26017286600,26, Michigan,017, Bay County,4837,4635,202,4570,28,0,0,0,0,37,50,15,0,0,0
26017990000,26, Michigan,017, Bay County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125120000,26, Michigan,125, Oakland County,3037,3015,22,2945,25,0,30,0,0,15,25,11,38,0,20
26125120300,26, Michigan,125, Oakland County,3264,3227,37,3195,4,0,28,0,0,0,4,0,28,0,0
26125121000,26, Michigan,125, Oakland County,3479,3265,214,3152,15,0,0,0,8,90,15,44,0,0,131
26125121400,26, Michigan,125, Oakland County,4985,4796,189,4317,176,0,191,0,0,112,238,55,230,0,37
26125121500,26, Michigan,125, Oakland County,3490,3375,115,3125,141,0,30,0,2,77,141,10,49,0,60
26125121700,26, Michigan,125, Oakland County,5327,5156,171,4929,7,0,95,0,0,125,37,47,176,30,32
26125121800,26, Michigan,125, Oakland County,5034,4817,217,4670,47,0,38,0,0,62,66,33,66,0,73
26125122200,26, Michigan,125, Oakland County,3549,3191,358,2983,26,0,62,0,0,120,45,31,62,0,138
26125122400,26, Michigan,125, Oakland County,6941,6562,379,6324,91,0,51,0,0,96,103,0,51,0,330
26125122700,26, Michigan,125, Oakland County,3132,3062,70,3002,0,0,0,0,0,60,38,22,0,0,23
26125122900,26, Michigan,125, Oakland County,1807,1709,98,1627,6,0,0,0,0,76,62,19,0,0,48
26125123000,26, Michigan,125, Oakland County,2709,2698,11,2467,35,6,15,0,0,175,35,99,25,12,64
26125123100,26, Michigan,125, Oakland County,3186,3037,149,2946,6,14,52,0,0,19,6,71,52,0,10
26125124000,26, Michigan,125, Oakland County,6028,5819,209,5397,245,0,93,0,0,84,408,95,101,0,28
26125124500,26, Michigan,125, Oakland County,6031,5877,154,5426,106,13,0,0,0,332,148,145,0,0,249
26125125000,26, Michigan,125, Oakland County,3410,3338,72,3289,0,11,0,0,0,38,3,38,0,0,27
26125125600,26, Michigan,125, Oakland County,2816,2791,25,2644,20,1,22,0,0,104,20,76,75,0,1
26125126200,26, Michigan,125, Oakland County,2794,2737,57,2577,54,0,30,0,41,35,66,16,35,0,76
26125126300,26, Michigan,125, Oakland County,5377,5045,332,4833,35,0,98,0,10,69,218,17,128,0,229
26125126400,26, Michigan,125, Oakland County,3524,3490,34,3265,144,28,0,0,16,37,157,28,9,0,31
26125126500,26, Michigan,125, Oakland County,3004,2877,127,2758,29,0,21,0,0,69,31,2,37,0,69
26125127000,26, Michigan,125, Oakland County,4879,4591,288,4272,0,0,126,0,152,41,0,0,155,0,226
26125127100,26, Michigan,125, Oakland County,5936,5226,710,4916,63,0,46,0,0,201,63,40,134,0,716
26125127200,26, Michigan,125, Oakland County,1672,1516,156,1430,24,0,30,0,0,32,45,24,34,0,144
26125127300,26, Michigan,125, Oakland County,4813,4559,254,4180,170,0,83,0,0,126,230,73,162,0,48
26125127400,26, Michigan,125, Oakland County,1652,1533,119,1502,2,0,0,0,0,29,6,29,0,0,86
26125127500,26, Michigan,125, Oakland County,6941,6811,130,5031,1201,35,182,0,0,362,1270,63,204,22,373
26125127600,26, Michigan,125, Oakland County,5114,5086,28,4302,181,0,308,0,0,295,398,13,355,0,46
26125127700,26, Michigan,125, Oakland County,6375,5731,644,5367,245,0,50,0,0,69,293,8,80,0,481
26125128000,26, Michigan,125, Oakland County,3361,3151,210,2899,30,4,59,11,0,148,43,19,120,20,101
26125128100,26, Michigan,125, Oakland County,2827,2718,109,2574,15,0,64,0,0,65,67,37,143,0,6
26125128200,26, Michigan,125, Oakland County,3095,2903,192,2609,32,0,39,0,115,108,89,7,77,0,121
26125128300,26, Michigan,125, Oakland County,4857,4794,63,4312,139,0,182,0,80,81,196,1,233,0,91
26125128400,26, Michigan,125, Oakland County,3664,3152,512,2604,165,34,127,0,0,222,182,142,226,0,399
26125128500,26, Michigan,125, Oakland County,3067,2806,261,2389,259,0,0,0,31,127,285,19,0,0,113
26125128600,26, Michigan,125, Oakland County,3744,3463,281,3325,6,0,39,0,0,93,16,20,55,0,155
26125128700,26, Michigan,125, Oakland County,1936,1834,102,1528,15,32,145,0,0,114,24,94,188,0,38
26125128800,26, Michigan,125, Oakland County,1566,1478,88,1276,42,0,87,0,19,54,67,31,113,0,86
26125128900,26, Michigan,125, Oakland County,7073,6865,208,5819,184,20,674,0,0,168,230,32,760,32,97
26125129000,26, Michigan,125, Oakland County,2934,2814,120,2722,11,0,81,0,0,0,11,20,81,0,60
26125130000,26, Michigan,125, Oakland County,3379,3188,191,2996,44,40,61,0,0,47,63,61,68,0,132
26125130100,26, Michigan,125, Oakland County,2388,2374,14,2228,57,0,27,0,17,45,87,12,27,0,29
26125130200,26, Michigan,125, Oakland County,5360,5273,87,5096,31,10,0,0,0,136,70,67,0,0,75
26125130300,26, Michigan,125, Oakland County,3941,3830,111,3565,109,0,42,0,27,87,196,0,42,0,112
26125130400,26, Michigan,125, Oakland County,2745,2640,105,2523,11,13,10,0,28,55,11,13,10,0,102
26125130500,26, Michigan,125, Oakland County,2934,2810,124,2697,0,0,0,0,0,113,77,36,16,0,46
26125130600,26, Michigan,125, Oakland County,3335,3278,57,3117,58,0,11,0,0,92,109,47,36,0,22
26125130700,26, Michigan,125, Oakland County,6985,6656,329,6400,29,0,96,0,0,131,29,14,240,0,150
26125131100,26, Michigan,125, Oakland County,2184,2173,11,2136,0,0,12,0,0,25,19,0,18,0,4
26125131300,26, Michigan,125, Oakland County,4898,4752,146,4501,79,0,20,0,0,152,111,38,46,0,111
26125131400,26, Michigan,125, Oakland County,2167,2101,66,2000,63,6,9,0,0,23,69,16,9,0,67
26125131500,26, Michigan,125, Oakland County,3777,3717,60,3717,0,0,0,0,0,0,0,0,0,0,10
26125131600,26, Michigan,125, Oakland County,2638,2590,48,2442,70,0,23,0,0,55,70,0,56,0,24
26125131800,26, Michigan,125, Oakland County,3603,3557,46,3296,28,34,0,0,40,159,86,118,0,0,67
26125132100,26, Michigan,125, Oakland County,6243,6159,84,5807,96,32,82,0,0,142,96,75,82,0,159
26125132500,26, Michigan,125, Oakland County,3641,3506,135,3314,20,0,12,0,14,146,20,97,12,0,185
26125132600,26, Michigan,125, Oakland County,4255,4136,119,3994,57,0,36,0,0,49,58,1,36,0,109
26125132700,26, Michigan,125, Oakland County,2870,2823,47,2549,4,0,58,0,0,212,4,57,213,0,15
26125133001,26, Michigan,125, Oakland County,3595,3531,64,3266,62,0,165,0,2,36,67,0,181,0,37
26125133002,26, Michigan,125, Oakland County,4281,4223,58,3731,136,34,108,0,27,187,136,52,170,107,84
26125133003,26, Michigan,125, Oakland County,3689,3485,204,2728,173,5,532,0,1,46,173,19,547,0,37
26125133101,26, Michigan,125, Oakland County,4138,3732,406,1987,1460,0,103,0,33,149,1579,0,103,95,360
26125133102,26, Michigan,125, Oakland County,1150,1115,35,868,145,6,83,0,0,13,145,11,83,0,43
26125134000,26, Michigan,125, Oakland County,4948,4740,208,4524,15,4,106,0,0,91,72,40,161,0,109
26125134300,26, Michigan,125, Oakland County,5221,5120,101,4725,62,33,100,0,10,190,82,157,166,0,39
26125134400,26, Michigan,125, Oakland County,4485,4273,212,4069,18,0,48,0,0,138,45,48,84,0,95
26125134500,26, Michigan,125, Oakland County,3433,3273,160,3017,21,0,189,0,0,46,38,22,219,0,0
26125134600,26, Michigan,125, Oakland County,3928,3757,171,3575,13,0,14,0,0,155,23,58,39,0,135
26125134700,26, Michigan,125, Oakland County,3553,3484,69,2789,272,0,348,0,0,75,334,46,348,0,33
26125134800,26, Michigan,125, Oakland County,3255,3173,82,2465,65,0,625,0,18,0,65,0,625,0,30
26125134900,26, Michigan,125, Oakland County,3710,3500,210,3172,215,0,37,0,0,76,232,51,54,0,72
26125135000,26, Michigan,125, Oakland County,3678,3205,473,2838,122,0,138,0,15,92,153,8,199,0,317
26125135100,26, Michigan,125, Oakland County,5104,4876,228,4353,70,0,208,0,0,245,70,0,227,37,205
26125135200,26, Michigan,125, Oakland County,3464,3385,79,2743,169,0,281,0,67,125,188,73,314,0,83
26125135300,26, Michigan,125, Oakland County,5495,5327,168,4328,547,1,142,0,0,309,607,105,277,0,75
26125136000,26, Michigan,125, Oakland County,3511,3397,114,1787,603,7,831,0,0,169,681,73,922,0,48
26125136101,26, Michigan,125, Oakland County,5598,5434,164,2750,201,14,2375,0,0,94,201,14,2437,0,69
26125136102,26, Michigan,125, Oakland County,4443,4206,237,2197,1399,39,413,0,0,158,1466,39,529,7,203
26125136300,26, Michigan,125, Oakland County,5423,5073,350,3110,357,12,1323,0,13,258,440,46,1428,0,195
26125136500,26, Michigan,125, Oakland County,5895,5563,332,3277,689,0,1436,8,0,153,763,0,1515,8,50
26125136601,26, Michigan,125, Oakland County,5035,4514,521,2416,271,0,1133,0,0,694,732,17,1676,0,96
26125136602,26, Michigan,125, Oakland County,3285,3213,72,1825,119,0,1193,0,0,76,119,11,1272,0,0
26125136700,26, Michigan,125, Oakland County,6174,6100,74,3995,434,0,1607,0,18,46,434,0,1653,0,27
26125136800,26, Michigan,125, Oakland County,5390,5052,338,3623,639,0,529,0,10,251,708,47,543,0,360
26125137101,26, Michigan,125, Oakland County,3515,3433,82,2167,48,0,1218,0,0,0,48,0,1218,0,0
26125137102,26, Michigan,125, Oakland County,8370,7979,391,5116,547,0,2006,0,73,237,712,12,2144,0,386
26125137400,26, Michigan,125, Oakland County,7177,7083,94,5531,76,0,1194,0,0,282,76,0,1340,0,158
26125137700,26, Michigan,125, Oakland County,1728,1677,51,1570,49,0,50,0,0,8,49,0,58,0,28
26125137800,26, Michigan,125, Oakland County,3331,3107,224,2908,0,0,193,0,0,6,0,6,253,0,77
26125138100,26, Michigan,125, Oakland County,6403,6160,243,5408,0,0,416,0,78,258,122,0,513,0,117
26125138301,26, Michigan,125, Oakland County,4744,4486,258,4227,76,9,62,0,0,112,134,32,115,0,134
26125138302,26, Michigan,125, Oakland County,8181,7943,238,6728,18,1,866,0,33,297,57,20,1064,0,179
26125138600,26, Michigan,125, Oakland County,3110,2949,161,2590,130,0,130,0,0,99,130,35,177,0,150
26125139201,26, Michigan,125, Oakland County,3591,3352,239,2937,43,0,214,0,0,158,201,0,214,0,0
26125139202,26, Michigan,125, Oakland County,2687,2641,46,2445,0,0,93,0,0,103,37,0,159,0,53
26125139400,26, Michigan,125, Oakland County,5564,5534,30,5269,25,0,18,0,0,222,56,0,217,0,8
26125140101,26, Michigan,125, Oakland County,1375,1325,50,1153,130,0,27,0,4,11,141,0,27,0,26
26125140301,26, Michigan,125, Oakland County,4457,4221,236,1813,584,0,1237,0,123,464,857,36,1368,0,347
26125140303,26, Michigan,125, Oakland County,4503,4222,281,3041,430,0,701,0,0,50,430,31,741,7,245
26125140500,26, Michigan,125, Oakland County,2358,2104,254,1626,242,14,183,0,0,39,302,40,183,0,21
26125140600,26, Michigan,125, Oakland County,2635,2223,412,1166,855,17,39,0,77,69,930,23,69,0,189
26125140700,26, Michigan,125, Oakland County,3032,2978,54,1518,731,0,358,0,0,371,1068,115,392,0,19
26125140800,26, Michigan,125, Oakland County,5115,4678,437,2719,412,24,1354,0,0,169,460,28,1460,0,368
26125140900,26, Michigan,125, Oakland County,5357,4468,889,1765,2567,11,10,0,16,99,2670,30,16,0,273
26125141001,26, Michigan,125, Oakland County,2583,1746,837,1037,487,0,99,0,0,123,577,12,134,0,174
26125141002,26, Michigan,125, Oakland County,2959,2801,158,974,1659,0,83,0,0,85,1764,56,112,0,119
26125141100,26, Michigan,125, Oakland County,3216,2574,642,1168,1232,0,64,0,0,110,1372,23,195,131,239
26125141200,26, Michigan,125, Oakland County,2958,1953,1005,478,1086,0,117,0,227,45,1195,13,117,0,519
26125141300,26, Michigan,125, Oakland County,3253,2310,943,1117,879,0,204,0,0,110,1137,65,204,0,264
26125141400,26, Michigan,125, Oakland County,5300,2706,2594,1231,955,0,33,0,0,487,1403,74,33,0,1578
26125141500,26, Michigan,125, Oakland County,5464,4030,1434,707,2728,98,443,0,0,54,2813,135,443,0,423
26125141600,26, Michigan,125, Oakland County,4653,3408,1245,1008,1645,0,593,0,24,138,1890,14,629,0,596
26125141700,26, Michigan,125, Oakland County,2634,2017,617,521,1169,0,27,0,0,300,1423,0,161,4,87
26125142000,26, Michigan,125, Oakland County,2551,2221,330,834,1334,4,15,0,0,34,1408,74,15,0,176
26125142100,26, Michigan,125, Oakland County,1735,1277,458,324,799,3,0,0,0,151,937,23,2,0,250
26125142200,26, Michigan,125, Oakland County,3332,2964,368,335,2606,0,0,0,0,23,2680,6,0,23,163
26125142300,26, Michigan,125, Oakland County,2391,2306,85,304,1602,0,187,0,0,213,1815,0,208,0,0
26125142400,26, Michigan,125, Oakland County,3447,3181,266,169,2948,0,0,0,0,64,3026,0,0,0,11
26125142500,26, Michigan,125, Oakland County,2308,2278,30,535,1343,0,288,0,0,112,1447,83,303,0,0
26125142600,26, Michigan,125, Oakland County,3548,3168,380,1677,908,81,129,0,0,373,1121,118,199,0,284
26125142700,26, Michigan,125, Oakland County,3809,3485,324,288,2945,0,51,0,0,201,3163,150,62,0,79
26125143500,26, Michigan,125, Oakland County,5582,5348,234,4848,88,51,103,0,33,225,169,162,103,0,304
26125144100,26, Michigan,125, Oakland County,3877,3643,234,3219,156,0,8,0,0,260,326,95,44,0,66
26125144200,26, Michigan,125, Oakland County,4300,4195,105,3925,42,0,52,0,0,176,91,16,66,0,146
26125144301,26, Michigan,125, Oakland County,3561,3454,107,3234,44,0,32,0,0,144,44,72,129,0,18
26125144400,26, Michigan,125, Oakland County,4519,4263,256,3594,88,127,325,0,0,129,156,202,358,0,76
26125144500,26, Michigan,125, Oakland County,2911,2712,199,2467,65,0,112,0,0,68,81,16,148,0,170
26125144600,26, Michigan,125, Oakland County,3316,3056,260,2910,34,8,0,14,0,90,63,56,12,14,180
26125144701,26, Michigan,125, Oakland County,3931,3382,549,2930,356,22,27,0,33,14,365,27,27,0,231
26125144800,26, Michigan,125, Oakland County,2857,2308,549,1964,163,17,0,0,0,164,246,56,22,0,390
26125144900,26, Michigan,125, Oakland County,4117,3479,638,2567,615,13,92,0,0,192,763,101,111,24,440
26125145100,26, Michigan,125, Oakland County,2247,2137,110,2040,49,0,6,0,0,42,87,0,10,0,5
26125145200,26, Michigan,125, Oakland County,3700,3486,214,2722,399,0,38,0,0,327,622,27,158,0,129
26125145300,26, Michigan,125, Oakland County,4285,4059,226,3752,99,0,17,0,0,191,107,39,39,9,303
26125145400,26, Michigan,125, Oakland County,4241,3770,471,2957,474,16,159,0,0,164,630,98,202,180,270
26125145501,26, Michigan,125, Oakland County,3319,3145,174,2926,110,11,55,0,10,33,124,11,55,0,145
26125145502,26, Michigan,125, Oakland County,3923,3745,178,3432,77,12,71,0,0,153,164,19,130,0,69
26125145600,26, Michigan,125, Oakland County,4452,4169,283,3831,242,0,0,0,0,96,360,61,1,0,103
26125145700,26, Michigan,125, Oakland County,3115,2698,417,2176,275,0,170,0,0,77,340,30,170,0,127
26125145900,26, Michigan,125, Oakland County,3010,2560,450,1725,642,15,53,0,23,102,767,28,104,0,210
26125150000,26, Michigan,125, Oakland County,5543,5367,176,4215,562,34,513,0,0,43,595,77,513,0,74
26125150100,26, Michigan,125, Oakland County,3859,3764,95,2566,885,2,146,0,0,165,1038,14,146,0,14
26125150200,26, Michigan,125, Oakland County,2535,2411,124,1826,60,0,360,0,13,152,70,0,535,17,110
26125150300,26, Michigan,125, Oakland County,5121,4993,128,3976,172,0,613,0,87,145,278,0,674,0,125
26125150400,26, Michigan,125, Oakland County,2742,2666,76,1925,151,0,366,0,195,29,164,1,376,0,220
26125150500,26, Michigan,125, Oakland County,2809,2777,32,2555,114,0,108,0,0,0,114,0,108,0,5
26125150600,26, Michigan,125, Oakland County,2704,2682,22,2290,135,0,211,0,0,46,154,34,211,0,7
26125150700,26, Michigan,125, Oakland County,4789,4551,238,3860,85,0,294,0,8,304,94,10,442,58,290
26125150800,26, Michigan,125, Oakland County,4353,4220,133,3014,305,36,310,0,0,555,375,37,750,0,116
26125150900,26, Michigan,125, Oakland County,3926,3884,42,3107,259,5,342,0,0,171,317,40,439,0,45
26125151000,26, Michigan,125, Oakland County,5662,5525,137,5146,14,0,134,0,47,184,14,0,184,0,212
26125152000,26, Michigan,125, Oakland County,4393,4352,41,3595,198,4,251,0,1,303,221,200,517,0,2
26125152600,26, Michigan,125, Oakland County,3968,3872,96,3551,24,0,77,0,8,212,51,31,231,0,87
26125152700,26, Michigan,125, Oakland County,3138,3101,37,2754,88,0,166,0,0,93,89,12,247,0,1
26125152900,26, Michigan,125, Oakland County,4651,4577,74,3774,169,0,370,0,0,264,270,101,387,0,304
26125153000,26, Michigan,125, Oakland County,1913,1863,50,1737,49,0,44,0,0,33,64,14,44,0,43
26125153100,26, Michigan,125, Oakland County,2283,2155,128,1969,54,0,62,0,0,70,77,12,109,0,33
26125153200,26, Michigan,125, Oakland County,1870,1771,99,1690,20,0,55,0,0,6,20,0,61,0,70
26125153300,26, Michigan,125, Oakland County,3905,3814,91,3479,73,0,159,0,22,81,123,11,220,0,22
26125154000,26, Michigan,125, Oakland County,1778,1733,45,1527,169,3,14,0,0,20,169,3,22,0,12
26125154100,26, Michigan,125, Oakland County,2699,2609,90,2390,154,0,39,0,0,26,169,19,61,0,0
26125154200,26, Michigan,125, Oakland County,2790,2595,195,2370,47,0,49,0,12,117,126,55,60,0,157
26125154500,26, Michigan,125, Oakland County,2351,2332,19,1747,161,0,232,0,115,77,189,3,272,0,124
26125154600,26, Michigan,125, Oakland County,3086,2990,96,2284,154,2,417,0,0,133,154,130,468,35,24
26125156000,26, Michigan,125, Oakland County,2626,2392,234,1827,153,0,192,0,18,202,227,12,280,0,200
26125156100,26, Michigan,125, Oakland County,4357,4228,129,3144,462,0,408,0,13,201,575,90,506,0,74
26125156200,26, Michigan,125, Oakland County,7120,6903,217,6348,184,0,316,0,14,41,184,0,357,0,134
26125156300,26, Michigan,125, Oakland County,4116,4099,17,3016,360,0,590,0,0,133,384,0,654,0,45
26125156400,26, Michigan,125, Oakland County,3820,3764,56,3288,148,0,180,0,9,139,162,16,203,0,143
26125156500,26, Michigan,125, Oakland County,4263,4169,94,3019,896,0,243,0,0,11,896,7,247,0,40
26125156900,26, Michigan,125, Oakland County,2789,2737,52,2212,265,79,112,0,0,69,297,111,149,37,0
26125157000,26, Michigan,125, Oakland County,2368,2359,9,1834,211,4,131,0,64,115,248,55,149,0,94
26125157100,26, Michigan,125, Oakland County,2121,2121,0,1296,463,0,245,0,0,117,521,4,295,0,5
26125157200,26, Michigan,125, Oakland County,4038,3967,71,2636,977,0,101,0,20,233,977,0,185,0,232
26125157300,26, Michigan,125, Oakland County,3398,3338,60,2213,444,0,661,0,0,20,464,20,681,0,0
26125157400,26, Michigan,125, Oakland County,2732,2732,0,2144,325,0,156,0,0,107,344,0,197,0,47
26125157500,26, Michigan,125, Oakland County,2649,2649,0,1834,609,0,122,0,0,84,609,9,122,0,75
26125157600,26, Michigan,125, Oakland County,4928,4922,6,3154,991,0,578,0,48,151,1051,6,669,0,56
26125157700,26, Michigan,125, Oakland County,2566,2552,14,1357,358,0,819,0,0,18,367,0,837,0,0
26125157800,26, Michigan,125, Oakland County,3349,3223,126,1765,1012,3,427,0,0,16,1020,11,442,0,15
26125157900,26, Michigan,125, Oakland County,3087,2971,116,1991,455,0,437,0,0,88,531,23,469,0,13
26125158000,26, Michigan,125, Oakland County,4068,3976,92,3123,335,18,370,0,0,130,393,29,412,0,97
26125158100,26, Michigan,125, Oakland County,3174,3141,33,2596,318,0,142,4,0,81,328,15,148,4,62
26125158200,26, Michigan,125, Oakland County,3351,3249,102,2880,153,0,14,0,0,202,227,33,75,0,104
26125159000,26, Michigan,125, Oakland County,4311,4140,171,3313,470,34,180,0,0,143,537,34,254,0,73
26125160000,26, Michigan,125, Oakland County,4098,3878,220,1266,2550,20,0,0,1,41,2736,20,10,0,8
26125160300,26, Michigan,125, Oakland County,3059,2930,129,501,2015,0,234,0,29,151,2177,37,245,0,156
26125160400,26, Michigan,125, Oakland County,3188,3133,55,234,2546,0,240,0,0,113,2695,29,240,0,0
26125160500,26, Michigan,125, Oakland County,3975,3919,56,2006,1697,0,99,0,0,117,1831,21,108,23,24
26125160600,26, Michigan,125, Oakland County,4796,4702,94,1686,2568,0,194,0,8,246,2810,3,228,0,139
26125160700,26, Michigan,125, Oakland County,1450,1450,0,387,1036,0,0,0,5,22,1054,9,0,0,5
26125160800,26, Michigan,125, Oakland County,4166,4123,43,662,2782,0,3,0,0,676,3017,18,3,0,450
26125160900,26, Michigan,125, Oakland County,5435,5344,91,1142,4045,3,86,0,0,68,4113,71,86,0,91
26125161000,26, Michigan,125, Oakland County,2154,2149,5,264,1745,0,57,0,0,83,1822,22,57,18,5
26125161100,26, Michigan,125, Oakland County,3491,3312,179,941,2034,0,31,0,0,306,2328,262,52,0,10
26125161200,26, Michigan,125, Oakland County,4096,4066,30,591,2911,6,92,0,7,459,3341,110,107,0,28
26125161300,26, Michigan,125, Oakland County,3710,3572,138,1210,2104,0,52,0,0,206,2360,68,74,0,15
